name	index_SRX	index_ER14	index_ER23	index_ER16	index_ER18	index_ER17	index_ER21	index_ER13	index_ER22	index_ER15	index_ER19	index_ER12	index_ER20	outlier	gene
ENST00000522509.5	0.0048087095347092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	True	STAU2
ENST00000517542.5	0.0041781915115861	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	True	STAU2
ENST00000523442.5	1277.6938967610697	2538.000000000001	400.3339844041211	697.2170542477347	196.29742618417248	292.0606458043852	328.8790559584157	701.1785663913691	293.08854900017525	453.3704870148779	581.3501898196454	802.379913275704	1976.100525007323	True	MIR2052HG
ENST00000523118.5	1064.744913967558	1895.794920703784	326.5739816866798	581.0142118731122	198.6508792935207	391.3877695917057	311.81243024429074	591.2376748738329	263.3621826241343	625.9813432817357	634.1613782848722	658.4881821086527	1554.8443418203842	True	MIR2052HG
ENST00000276585.9	0.3553479872074724	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	True	MRPS28
ENST00000522938.5	0.2425503826232286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	True	ENSG00000276418
ENST00000521434.5	0.2141087468520916	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	True	MRPS28
ENST00000521605.1	0.199174847062171	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	True	MRPS28
ENST00000688654.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	PARAIL
ENST00000661105.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	PARAIL
ENST00000685145.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	PARAIL
ENST00000519655.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	PARAIL
ENST00000685787.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	PARAIL
ENST00000417640.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	NECAB1
ENST00000309536.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	SLC26A7
ENST00000276609.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	SLC26A7
ENST00000220763.10	0.0412396005326094	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	True	CPQ
ENST00000520539.6	0.043214911355413	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	True	UBR5
ENST00000220959.8	0.0423339216052891	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	True	UBR5
ENST00000521922.5	0.0424079793078647	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	True	UBR5
ENST00000239690.9	0.0077153052367634	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	True	NUDCD1
ENST00000678094.1	0.0077318964892357	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	True	NUDCD1
ENST00000427660.6	0.0075185623907223	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	True	NUDCD1
ENST00000378402.10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	PKHD1L1
ENST00000314393.6	0.074164032298436	0.0629116782948418	0.0	0.0	0.0606406073763234	0.0	0.0	0.061665587518885	0.0	0.0	0.0	0.0730598945015123	0.0	False	ZHX2
ENST00000287437.8	0.003392567562983	0.0343501945079764	0.0	0.0099505787919997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	NSMCE2
ENST00000522563.5	0.0033549672806815	0.0331419386377006	0.0	0.0095970333650461	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	NSMCE2
ENST00000517315.1	0.0033910758188035	0.034298747809882	0.0	0.0099348374014836	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	NSMCE2
ENST00000620350.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	DNAAF11
ENST00000519595.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	DNAAF11
ENST00000518642.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	DNAAF11
ENST00000250173.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	DNAAF11
ENST00000520356.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0021525901620668	0.0	0.0	0.0	0.0	0.0	0.0	False	ZFAT
ENST00000377838.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0021004152520953	0.0	0.0	0.0	0.0	0.0	0.0	False	ZFAT
ENST00000520727.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0020997193095227	0.0	0.0	0.0	0.0	0.0	0.0	False	ZFAT
ENST00000429442.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0020801919545663	0.0	0.0	0.0	0.0	0.0	0.0	False	ZFAT
ENST00000520214.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0020632989867413	0.0	0.0	0.0	0.0	0.0	0.0	False	ZFAT
ENST00000523399.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0021246008595831	0.0	0.0	0.0	0.0	0.0	0.0	False	ZFAT
ENST00000438773.4	0.0112724172889375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	True	TRAPPC9
ENST00000648948.2	0.0112724172889375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	True	TRAPPC9
ENST00000522684.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	PTK2
ENST00000696786.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	PTK2
ENST00000395218.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	PTK2
ENST00000517887.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	PTK2
ENST00000521059.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	PTK2
ENST00000340930.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	PTK2
ENST00000519419.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	PTK2
ENST00000324849.9	0.0171759250367681	0.0992438344594917	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.048469183458393	0.0146872091765682	0.0206169510134683	0.0	True	VPS37A
ENST00000521829.5	0.0156533178302873	0.0740189201094032	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0361887637037122	0.0117016861076529	0.0159915001978148	0.0	True	VPS37A
ENST00000379644.9	0.0335555268469381	0.0	0.0320780651794206	0.0	0.0130958617077003	0.0350232335375479	0.0	0.0091782779531338	0.0067150057547599	0.0256769997760965	0.0180666950113037	0.0	0.0344332855093256	False	HGSNAT
ENST00000521576.1	0.0312225144302656	0.0	0.0308609590351629	0.0	0.0128853470410518	0.0341559509486388	0.0	0.0090330319913861	0.0064584463561445	0.0255104383611686	0.0173492638129055	0.0	0.033812951262012	False	HGSNAT
ENST00000448384.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	LRRC69
ENST00000343709.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	LRRC69
ENST00000684064.1	0.1511992232984839	0.0	0.0	0.0	0.0	0.3689987241326468	0.1265544233153149	0.0	0.0	0.0	0.0	0.0	0.0	False	TMEM67
ENST00000453906.6	0.1458399518339252	0.0	0.0	0.0	0.0	0.3638716397306895	0.1236471838890192	0.0	0.0	0.0	0.0	0.0	0.0	False	TMEM67
ENST00000683362.1	0.1511992232984839	0.0	0.0	0.0	0.0	0.3689987241326468	0.1265544233153149	0.0	0.0	0.0	0.0	0.0	0.0	False	TMEM67
ENST00000682036.1	0.1628857894029827	0.0	0.0	0.0	0.0	0.3917790919021566	0.1338819658786846	0.0	0.0	0.0	0.0	0.0	0.0	False	TMEM67
ENST00000453321.8	0.1529033559048667	0.0	0.0	0.0	0.0	0.3706479929847235	0.1281664269703175	0.0	0.0	0.0	0.0	0.0	0.0	False	TMEM67
ENST00000409623.8	0.1411257161161583	0.0	0.0	0.0	0.0	0.3660933787920813	0.1232290803232516	0.0	0.0	0.0	0.0	0.0	0.0	False	TMEM67
ENST00000520680.2	0.1536887345474515	0.0	0.0	0.0	0.0	0.3858277741981534	0.132044936652542	0.0	0.0	0.0	0.0	0.0	0.0	False	TMEM67
ENST00000452276.6	0.14216905310257	0.0	0.0	0.0	0.0	0.3574887754110283	0.1221952654375197	0.0	0.0	0.0	0.0	0.0	0.0	False	TMEM67
ENST00000521517.6	0.1339622414026382	0.0	0.0	0.0	0.0	0.380445392176188	0.1251531268061649	0.0	0.0	0.0	0.0	0.0	0.0	False	TMEM67
ENST00000430223.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0889388132093704	0.0	0.0	0.0	False	NIPAL2
ENST00000341166.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0944733356310393	0.0	0.0	0.0	False	NIPAL2
ENST00000424843.6	0.1783960270491192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	True	LRP12
ENST00000276654.10	0.2136503886109174	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	True	LRP12
ENST00000381196.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	PTPRD
ENST00000463477.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	PTPRD
ENST00000380916.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	ZDHHC21
ENST00000380701.8	0.3443668471148945	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	True	CCDC171
ENST00000380249.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	FOCAD
ENST00000338382.11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	FOCAD
ENST00000698399.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	LINGO2
ENST00000379992.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	LINGO2
ENST00000698400.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	LINGO2
ENST00000698401.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	LINGO2
ENST00000698402.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	LINGO2
ENST00000698403.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	LINGO2
ENST00000379883.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	RIGI
ENST00000715270.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	RIGI
ENST00000715271.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	RIGI
ENST00000681750.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	ENSG00000288684
ENST00000679859.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	RIGI
ENST00000594708.1	0.634096644783287	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	True	SMC5-DT
ENST00000357533.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	TRPM3
ENST00000341700.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06315663160421	0.0	0.0	0.0	False	GNA14
ENST00000375835.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	SHC3
ENST00000395211.6	0.0	0.0	0.0	0.0173920454001953	0.0117395487200076	0.0	0.0	0.0	0.0553189900411988	0.0	0.0	0.0	0.0	False	TMOD1
ENST00000259365.9	0.0	0.0	0.0	0.0173936033284399	0.0117412027570692	0.0	0.0	0.0	0.0553075931794676	0.0	0.0	0.0	0.0	False	TMOD1
ENST00000259455.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	GABBR2
ENST00000277225.10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	ZNF462
ENST00000374530.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	PALM2AKAP2
ENST00000302798.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	PALM2AKAP2
ENST00000373624.6	0.0173017841286713	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	True	DENND1A
ENST00000394215.7	0.0189334279763262	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	True	DENND1A
ENST00000373620.7	0.0166155127644439	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	True	DENND1A
ENST00000373618.1	0.0162162777211974	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	True	DENND1A
ENST00000356521.9	0.0	0.2917859341672575	0.0	0.8299587487263038	0.0161638418736608	0.7306816894822025	0.0492703674460828	0.0559640307981254	0.2195652870794171	0.1741259919957763	0.0	0.0384498605487641	0.0476872631135204	False	ZNG1A
ENST00000377400.8	0.0	0.2170077667079704	0.0	0.6142094305273733	0.0155599811599748	0.5435388181835477	0.0478748016487124	0.0539873515347832	0.1650509825980147	0.1275401534665158	0.0	0.0373226613744791	0.045728216358117	False	ZNG1A
ENST00000314367.14	0.0	0.2098305618213292	0.0	0.5930216204534011	0.0154816352198531	0.5255730717380964	0.0476920277767908	0.0537304432700163	0.1597568117908195	0.1231428821936377	0.0	0.0371751403888197	0.045483017823703	False	ZNG1A
ENST00000613508.4	0.0	0.078393927919919	0.0	0.224257274260116	0.0125696152428204	0.2062870091787404	0.0409742697975379	0.0441005608709331	0.0625180755385901	0.045775163019088	0.0	0.0314208508766417	0.0364624216823644	False	ZNG1A
ENST00000382447.8	0.0	0.0778775562334364	0.0	0.2229277061767177	0.0125388343372969	0.2045523116968125	0.0409002806168253	0.0440079581476773	0.0621167628668973	0.0455143181672949	0.0	0.0313617917200688	0.0363584324803548	False	ZNG1A
ENST00000432829.7	0.0046114215325491	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0052649798253814	0.0	True	DOCK8
ENST00000382329.2	0.0046520997259866	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0056604680612611	0.0	True	DOCK8
ENST00000667661.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	VLDLR-AS1
ENST00000382004.7	0.0570012497524008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	True	RFX3
ENST00000617270.5	0.0570012497524008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	True	RFX3
ENST00000358730.6	0.053761667198174	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	True	RFX3
ENST00000302303.5	0.0521543098257198	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	True	RFX3
ENST00000701201.1	0.0761571443440204	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	True	RFX3-DT
ENST00000423112.2	0.0722179827591602	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	True	RFX3-DT
ENST00000661858.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3995333450529781	0.0	0.4719507849721431	0.0	False	ENSG00000286162
ENST00000251879.10	0.2334576061296502	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0249534384434544	True	RIC1
ENST00000414202.7	0.2271924423758606	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0218230733608798	True	RIC1
ENST00000418622.7	0.2344837468408068	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0216733861768511	True	RIC1
ENST00000381306.7	0.014144689708649	0.0	0.0	0.0	0.0230068874568635	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	True	KDM4C
ENST00000381309.8	0.0088264992691658	0.0	0.0	0.0	0.0130868526424754	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	True	KDM4C
ENST00000428870.6	0.0086057482956315	0.0	0.0	0.0	0.0121970506718338	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	True	KDM4C
ENST00000652129.1	0.0	0.0188257652334703	0.0	0.0	0.0351563935094969	0.0	0.0	0.0091229635910733	0.0	0.0130267660527861	0.0	0.0496206829592319	0.0062198157524712	False	ENSG00000291185
ENST00000652088.1	0.0	0.418445058163863	0.0	0.0	1.0210189513880117	0.0	0.0	0.1802825026817022	0.0	0.4589524410532958	0.0	1.2084387696159822	0.4480728387206624	False	ENSG00000291185
ENST00000380641.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	CNTLN
ENST00000380647.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	CNTLN
ENST00000698394.1	0.73785763037022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	True	MIR31HG
ENST00000698377.1	0.4296574722294921	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	True	MIR31HG
ENST00000698378.1	0.4833295762514273	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	True	MIR31HG
ENST00000701417.1	0.3454482415475436	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	True	MIR31HG
ENST00000580900.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0176642515954683	0.0	0.0	0.0	0.0	False	MTAP
ENST00000617908.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	UNC13B
ENST00000619578.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	UNC13B
ENST00000396787.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	UNC13B
ENST00000635942.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	UNC13B
ENST00000378495.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	UNC13B
ENST00000690347.1	0.4394878958853175	0.0	0.0	0.1601330385284094	0.0711605059903358	0.0	0.0	0.1105431139792545	0.0	0.5395643180001445	0.1596529145637384	0.1086838387131833	0.1407592601411768	True	ENSG00000291075
ENST00000687775.1	0.3456493310725306	0.0	0.0	0.1309218974510597	0.0629802704855663	0.0	0.0	0.0947795427834856	0.0	0.4587144273332637	0.1411936131539735	0.0988539775998534	0.1194590892439036	True	ENSG00000291075
ENST00000690313.1	0.3508821090938774	0.0	0.0	0.1467726528300825	0.0657998559202488	0.0	0.0	0.1113637280418569	0.0	0.5389056980894595	0.154442380636632	0.0967372617582932	0.137219225261169	True	ENSG00000291075
ENST00000456520.5	0.0	0.6205591237705173	0.0	0.0	0.0775419812286371	0.7958691209148038	0.0179875849688544	0.0268852328556902	0.0	0.0	0.0383320939289629	0.0431177867984978	0.0527695388892152	False	ZNG1F
ENST00000377391.8	0.0	0.6205591237705173	0.0	0.0	0.0775419812286371	0.7958691209148038	0.0179875849688544	0.0268852328556902	0.0	0.0	0.0383320939289629	0.0431177867984978	0.0527695388892152	False	ZNG1F
ENST00000377182.5	0.0	0.0	0.0	0.0298710913054712	0.0342151723760384	0.0759628288557465	0.0085644546583496	0.0310345362664418	0.0	0.0	0.0287082438593066	0.0360551788457054	0.0	False	MAMDC2
ENST00000376718.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	PRUNE2
ENST00000428286.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	PRUNE2
ENST00000443509.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	PRUNE2
ENST00000662757.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	FRMD3-AS1
ENST00000376438.5	0.0903487468080271	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	True	FRMD3
ENST00000304195.8	0.0812338293908368	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	True	FRMD3
ENST00000358077.9	0.6071654632141215	0.0388883127657368	0.036062877013106	0.0440346993430823	0.048267262729054	0.0446068313334604	0.0727202486123499	0.1136348302118082	0.0388697862161758	0.0711645802647509	0.0733725406088792	0.0701273367048618	0.0651375955372604	True	DAPK1
ENST00000472284.5	0.6071230714356184	0.0388835244026518	0.0360589508370877	0.0440287067167793	0.0482615777514126	0.0446017218291977	0.0727119040748205	0.1136207891957991	0.0388656608432951	0.0711559851546144	0.0733641556843817	0.0701191812302923	0.0651295416406742	True	DAPK1
ENST00000469640.6	0.6072502645333965	0.0388978930307941	0.036070781972933	0.0440466894908603	0.0482786367032588	0.044617053854812	0.0727371087681175	0.1136629226573538	0.0388780395898067	0.0711817767158788	0.0733894197860698	0.0701436233458508	0.0651537424716886	True	DAPK1
ENST00000408954.8	0.6072926740766494	0.0389026849336385	0.0360747357525606	0.0440527311191496	0.0482842979463078	0.0446221668727061	0.0727454590920457	0.1136769740894652	0.0388821675911151	0.0711903113733079	0.0733978104868533	0.0701517845074061	0.0651618355274545	True	DAPK1
ENST00000622514.4	0.6072502645333965	0.0388978930307941	0.036070781972933	0.0440466894908603	0.0482786367032588	0.044617053854812	0.0727371087681175	0.1136629226573538	0.0388780395898067	0.0711817767158788	0.0733894197860698	0.0701436233458508	0.0651537424716886	True	DAPK1
ENST00000491893.5	0.6790340265648297	0.040029132312961	0.0357841089653644	0.0465650349502336	0.0493369466773328	0.0442582023525246	0.07463704819804	0.1193605853443105	0.0391430089833205	0.0727599973193685	0.0754145625520287	0.0728765484600163	0.0677636973990916	True	DAPK1
ENST00000375360.7	0.6220182002525394	0.2142346805243179	0.0	0.0	0.0939612071760053	0.0	0.1821198384961272	0.2297471504971473	0.1573075656549343	0.0	0.0	0.0771988152555152	0.0	True	PTPDC1
ENST00000650567.1	0.6212820154388581	0.2138251501854398	0.0	0.0	0.0938344803555951	0.0	0.181794052789357	0.2293040367701762	0.1570877193533641	0.0	0.0	0.0770135184396034	0.0	True	PTPDC1
ENST00000620992.5	0.6217674568985617	0.2141432325563384	0.0	0.0	0.0939341696814316	0.0	0.1820503235641084	0.2296492490469556	0.1572606453662364	0.0	0.0	0.0771593030971744	0.0	True	PTPDC1
ENST00000288976.3	0.6218486524021496	0.2141737320201152	0.0	0.0	0.093943170644638	0.0	0.1820735261451514	0.2296820689760773	0.1572763098364274	0.0	0.0	0.077172403148634	0.0	True	PTPDC1
ENST00000602652.2	0.0	0.0	0.096894013936266	0.0	0.0695734452074332	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	LINC02603
ENST00000289081.8	0.1201530475189854	0.0	0.0	0.0	0.0	0.0	0.0515344947981449	0.0	0.0	0.0	0.0	0.0	0.0	True	FANCC
ENST00000375305.6	0.1201503664671999	0.0	0.0	0.0	0.0	0.0	0.0515330151783134	0.0	0.0	0.0	0.0	0.0	0.0	True	FANCC
ENST00000490972.7	0.1266562805269037	0.0	0.0	0.0	0.0	0.0	0.0548603321354228	0.0	0.0	0.0	0.0	0.0	0.0	True	FANCC
ENST00000696262.1	0.0926797372900166	0.0	0.0	0.0	0.0	0.0	0.0861216311873296	0.0	0.0	0.0	0.0	0.0	0.0	True	FANCC
ENST00000534123.5	0.0938238048020065	0.0	0.0	0.0	0.5481804641760717	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	True	SUGT1P4-STRA6LP-CCDC180
ENST00000262455.7	0.3096352871632716	1.2124873870485795	1.7292391866350565	1.229818023103699	2.7355158458778197	1.853027866836785	2.434582453300282	2.211305765721454	1.456889191921841	1.1339547405311443	3.006328252955996	2.001924179551219	2.684900121715472	False	ERP44
ENST00000690739.1	0.3074285927223267	1.2016758285962186	1.7090978697804151	1.2166436856192715	2.701221110837458	1.8290940268648184	2.4043603230585964	2.1913992698749163	1.439575958505663	1.1241051792154275	2.968172062651263	1.9894923897087229	2.653740004245984	False	ERP44
ENST00000687093.1	0.3074285927223267	1.2016758285962186	1.7090978697804151	1.2166436856192715	2.701221110837458	1.8290940268648184	2.4043603230585964	2.1913992698749163	1.439575958505663	1.1241051792154275	2.968172062651263	1.9894923897087229	2.653740004245984	False	ERP44
ENST00000689406.1	0.3036604891694425	1.182684694255961	1.6665277893508874	1.188743300207797	2.632455074057155	1.7816578326132466	2.3427362246349364	2.147040144634256	1.405153541127439	1.1010419743107476	2.8922423777634982	1.9525326053988477	2.589086138895841	False	ERP44
ENST00000262457.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0606736158181317	0.0	0.0	False	INVS
ENST00000262456.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.056754977411519	0.0	0.0	False	INVS
ENST00000495708.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	FSD1L
